"nquest","ncomp","nord","sex","anasc","staciv","ireg","y"
"896279","3","2","1974","2","8","3","1"
"896279","3","2","1974","2","8","3","1"
"896279","3","2","1974","2","8","3","4"
"896282","1","1","1938","1","8","2","1"
"896282","1","1","1938","1","8","2","3"
"896282","2","2","1940","1","8","2","1"
"896282","2","2","1940","1","8","2","3"
"896285","1","2","1935","4","8","1","1"
"896287","1","2","1963","3","8","4","1"
"896287","1","2","1963","3","8","4","1"
"896287","2","1","1936","1","8","4","1"
"896287","2","1","1936","1","8","4","1"
"896287","3","2","1938","1","8","4","1"
"896287","3","2","1938","1","8","4","1"
"896287","4","2","1990","2","8","4","1"
"896287","4","2","1990","2","8","4","1"
"896291","1","1","1947","1","8","2","2"
"896291","1","1","1947","1","8","2","6"
"896291","2","2","1947","1","8","2","2"
"896291","2","2","1947","1","8","2","6"
"896292","1","2","1937","4","8","1","2"
"896323","1","2","1942","4","9","1","1"
"896330","1","1","1936","4","9","1","3"
"896335","1","1","1940","1","9","2","1"
"896335","1","1","1940","1","9","2","2"
"896335","2","2","1943","1","9","2","1"
"896335","2","2","1943","1","9","2","2"
"896338","1","2","1926","4","9","1","3"
"896347","1","2","1932","1","9","2","2"
"896347","1","2","1932","1","9","2","1"
"896347","2","1","1932","1","9","2","2"
"896347","2","1","1932","1","9","2","1"
"896349","1","1","1938","1","9","2","5"
"896349","2","2","1940","1","9","2","5"
"896355","1","2","1924","4","9","1","1"
"896360","1","1","1938","1","9","2","3"
"896360","1","1","1938","1","9","2","7"
"896360","2","2","1937","1","9","2","3"
"896360","2","2","1937","1","9","2","7"
"896361","1","1","1935","3","9","2","1"
"896361","1","1","1935","3","9","2","1"
"896361","2","2","1934","1","9","2","1"
"896361","2","2","1934","1","9","2","1"
"896364","1","2","1939","4","9","1","2"
"896368","1","1","1959","3","9","3","1"
"896368","1","1","1959","3","9","3","1"
"896368","2","2","1926","4","9","3","1"
"896368","2","2","1926","4","9","3","1"
"896368","3","2","1991","2","9","3","1"
"896368","3","2","1991","2","9","3","1"
"896373","1","2","1942","1","9","2","1"
"896373","1","2","1942","1","9","2","2"
"896373","2","1","1934","1","9","2","1"
"896373","2","1","1934","1","9","2","2"
"896376","1","1","1937","2","9","1","1"
"896379","1","2","1937","4","9","1","2"
"896386","1","2","1960","3","9","2","1"
"896386","1","2","1960","3","9","2","4"
"896386","2","2","1988","2","9","2","1"
"896386","2","2","1988","2","9","2","4"
"896387","1","1","1922","4","9","1","2"
"896390","1","2","1960","2","9","1","2"
"896392","1","1","1949","2","9","2","1"
"896392","1","1","1949","2","9","2","5"
"896392","2","1","1919","2","9","2","1"
"896392","2","1","1919","2","9","2","5"
"896401","1","2","1944","2","9","1","1"
"896406","1","2","1950","1","9","2","3"
"896406","1","2","1950","1","9","2","2"
"896406","2","1","1948","1","9","2","3"
"896406","2","1","1948","1","9","2","2"
"896407","1","2","1950","1","9","2","2"
"896407","1","2","1950","1","9","2","3"
"896407","2","1","1949","1","9","2","2"
"896407","2","1","1949","1","9","2","3"
"896410","1","2","1938","4","9","3","9"
"896410","1","2","1938","4","9","3","2"
"896410","1","2","1938","4","9","3","3"
"896410","2","2","1988","2","9","3","9"
"896410","2","2","1988","2","9","3","2"
"896410","2","2","1988","2","9","3","3"
"896410","3","2","1990","2","9","3","9"
"896410","3","2","1990","2","9","3","2"
"896410","3","2","1990","2","9","3","3"
"896415","1","1","1955","1","9","2","2"
"896415","1","1","1955","1","9","2","3"
"896415","2","2","1957","1","9","2","2"
"896415","2","2","1957","1","9","2","3"
"896418","1","2","1956","1","9","3","9"
"896418","1","2","1956","1","9","3","2"
"896418","1","2","1956","1","9","3","1"
"896418","2","1","1954","1","9","3","9"
"896418","2","1","1954","1","9","3","2"
"896418","2","1","1954","1","9","3","1"
"896418","3","1","1984","2","9","3","9"
"896418","3","1","1984","2","9","3","2"
"896418","3","1","1984","2","9","3","1"
"896420","1","2","1952","4","9","1","3"
"896430","1","1","1938","3","9","1","1"
"896433","1","2","1920","4","9","1","2"
"896434","1","2","1962","3","9","3","1"
"896434","1","2","1962","3","9","3","1"
"896434","1","2","1962","3","9","3","4"
"896434","2","2","1934","4","9","3","1"
"896434","2","2","1934","4","9","3","1"
"896434","2","2","1934","4","9","3","4"
"896434","3","1","1986","2","9","3","1"
"896434","3","1","1986","2","9","3","1"
"896434","3","1","1986","2","9","3","4"
"896444","1","1","1946","1","9","2","2"
"896444","1","1","1946","1","9","2","7"
"896444","2","2","1953","1","9","2","2"
"896444","2","2","1953","1","9","2","7"
"896446","1","1","1940","4","9","1","3"
"896449","1","2","1960","1","9","5","1"
"896449","1","2","1960","1","9","5","4"
"896449","2","1","1958","1","9","5","1"
"896449","2","1","1958","1","9","5","4"
"896449","3","2","1989","2","9","5","1"
"896449","3","2","1989","2","9","5","4"
"896449","4","1","1995","2","9","5","1"
"896449","4","1","1995","2","9","5","4"
"896449","5","1","2000","2","9","5","1"
"896449","5","1","2000","2","9","5","4"
"896452","1","1","1955","1","9","4","3"
"896452","1","1","1955","1","9","4","6"
"896452","2","2","1958","1","9","4","3"
"896452","2","2","1958","1","9","4","6"
"896452","3","2","1995","2","9","4","3"
"896452","3","2","1995","2","9","4","6"
"896452","4","2","1997","2","9","4","3"
"896452","4","2","1997","2","9","4","6"
"896453","1","2","1932","4","9","1","3"
"896470","1","1","1944","1","9","1","6"
"896477","1","2","1950","2","9","1","2"
"896482","1","2","1968","1","9","3","2"
"896482","1","2","1968","1","9","3","5"
"896482","2","1","1966","1","9","3","2"
"896482","2","1","1966","1","9","3","5"
"896482","3","1","2002","2","9","3","2"
"896482","3","1","2002","2","9","3","5"
"896486","1","2","1964","1","9","2","1"
"896486","1","2","1964","1","9","2","4"
"896486","2","1","1956","1","9","2","1"
"896486","2","1","1956","1","9","2","4"
"896487","1","1","1961","1","9","4","2"
"896487","1","1","1961","1","9","4","4"
"896487","2","2","1970","1","9","4","2"
"896487","2","2","1970","1","9","4","4"
"896487","3","2","1952","4","9","4","2"
"896487","3","2","1952","4","9","4","4"
"896487","4","1","2005","2","9","4","2"
"896487","4","1","2005","2","9","4","4"
"896489","1","1","1972","1","9","4","1"
"896489","1","1","1972","1","9","4","4"
"896489","2","2","1973","1","9","4","1"
"896489","2","2","1973","1","9","4","4"
"896489","3","2","2003","2","9","4","1"
"896489","3","2","2003","2","9","4","4"
"896489","4","1","2009","2","9","4","1"
"896489","4","1","2009","2","9","4","4"
"896500","1","1","1964","2","9","1","4"
"896505","1","1","1941","4","9","1","4"
"896508","1","1","1949","1","9","2","1"
"896508","1","1","1949","1","9","2","9"
"896508","2","2","1951","1","9","2","1"
"896508","2","2","1951","1","9","2","9"
"896511","1","2","1964","2","9","2","1"
"896511","1","2","1964","2","9","2","2"
"896511","2","2","2002","2","9","2","1"
"896511","2","2","2002","2","9","2","2"
"896514","1","2","1933","4","9","1","2"
"896516","1","2","1967","3","9","1","1"
"896519","1","2","1959","1","9","3","1"
"896519","1","2","1959","1","9","3","3"
"896519","2","1","1956","1","9","3","1"
"896519","2","1","1956","1","9","3","3"
"896519","3","2","1990","2","9","3","1"
"896519","3","2","1990","2","9","3","3"
"896531","1","1","1967","1","9","3","1"
"896531","2","2","1976","1","9","3","1"
"896531","3","1","2006","2","9","3","1"
"896538","1","2","1986","2","9","1","1"
"896541","1","2","1967","1","9","3","3"
"896541","1","2","1967","1","9","3","2"
"896541","2","1","1968","1","9","3","3"
"896541","2","1","1968","1","9","3","2"
"896541","3","2","2006","2","9","3","3"
"896541","3","2","2006","2","9","3","2"
"896550","1","1","1978","1","9","4","1"
"896550","2","2","1985","1","9","4","1"
"896550","3","2","2007","2","9","4","1"
"896550","4","2","2014","2","9","4","1"
"896551","1","1","1976","2","9","2","1"
"896551","1","1","1976","2","9","2","2"
"896551","2","2","1979","2","9","2","1"
"896551","2","2","1979","2","9","2","2"
"896572","1","2","1926","3","9","1","2"
"896613","1","2","1974","3","9","2","1"
"896613","2","2","2008","2","9","2","1"
"896624","1","2","1949","1","20","3","2"
"896624","1","2","1949","1","20","3","1"
"896624","1","2","1949","1","20","3","1"
"896624","2","1","1945","1","20","3","2"
"896624","2","1","1945","1","20","3","1"
"896624","2","1","1945","1","20","3","1"
"896624","3","1","1976","2","20","3","2"
"896624","3","1","1976","2","20","3","1"
"896624","3","1","1976","2","20","3","1"
"896628","1","1","1935","2","20","1","3"
"896632","1","2","1932","1","20","2","1"
"896632","1","2","1932","1","20","2","1"
"896632","2","1","1930","1","20","2","1"
"896632","2","1","1930","1","20","2","1"
"896634","1","1","1949","2","20","1","2"
"896640","1","2","1936","4","20","1","2"
"896644","1","2","1936","4","20","1","2"
"896647","1","2","1967","1","20","4","1"
"896647","1","2","1967","1","20","4","4"
"896647","2","1","1964","1","20","4","1"
"896647","2","1","1964","1","20","4","4"
"896647","3","2","1991","2","20","4","1"
"896647","3","2","1991","2","20","4","4"
"896647","4","1","1993","1","20","4","1"
"896647","4","1","1993","1","20","4","4"
"896649","1","1","1973","1","20","3","1"
"896649","1","1","1973","1","20","3","1"
"896649","2","2","1965","1","20","3","1"
"896649","2","2","1965","1","20","3","1"
"896649","3","1","2009","2","20","3","1"
"896649","3","1","2009","2","20","3","1"
"896654","1","1","1969","1","20","3","1"
"896654","1","1","1969","1","20","3","2"
"896654","2","2","1965","1","20","3","1"
"896654","2","2","1965","1","20","3","2"
"896654","3","1","2001","2","20","3","1"
"896654","3","1","2001","2","20","3","2"
"896656","1","2","1925","4","20","1","2"
"896674","1","1","1931","1","16","2","3"
"896674","2","2","1939","1","16","2","3"
"896675","1","1","1950","1","16","2","3"
"896675","2","2","1954","1","16","2","3"
"896731","1","1","1937","1","10","2","1"
"896731","1","1","1937","1","10","2","3"
"896731","2","2","1941","1","10","2","1"
"896731","2","2","1941","1","10","2","3"
"896740","1","2","1955","3","10","1","2"
"896744","1","1","1985","2","10","4","1"
"896744","1","1","1985","2","10","4","2"
"896744","1","1","1985","2","10","4","1"
"896744","1","1","1985","2","10","4","3"
"896744","2","2","1962","1","10","4","1"
"896744","2","2","1962","1","10","4","2"
"896744","2","2","1962","1","10","4","1"
"896744","2","2","1962","1","10","4","3"
"896744","3","1","1964","1","10","4","1"
"896744","3","1","1964","1","10","4","2"
"896744","3","1","1964","1","10","4","1"
"896744","3","1","1964","1","10","4","3"
"896744","4","1","1924","4","10","4","1"
"896744","4","1","1924","4","10","4","2"
"896744","4","1","1924","4","10","4","1"
"896744","4","1","1924","4","10","4","3"
"896745","1","1","1954","1","10","3","1"
"896745","1","1","1954","1","10","3","1"
"896745","2","2","1956","1","10","3","1"
"896745","2","2","1956","1","10","3","1"
"896745","3","2","1985","2","10","3","1"
"896745","3","2","1985","2","10","3","1"
"896746","1","1","1958","1","10","2","1"
"896746","1","1","1958","1","10","2","1"
"896746","2","2","1959","1","10","2","1"
"896746","2","2","1959","1","10","2","1"
"896751","1","1","1970","2","10","3","2"
"896751","1","1","1970","2","10","3","3"
"896751","2","2","1967","2","10","3","2"
"896751","2","2","1967","2","10","3","3"
"896751","3","2","2006","2","10","3","2"
"896751","3","2","2006","2","10","3","3"
"896765","1","1","1943","1","10","2","2"
"896765","1","1","1943","1","10","2","6"
"896765","2","2","1944","1","10","2","2"
"896765","2","2","1944","1","10","2","6"
"896766","1","1","1958","2","10","2","1"
"896766","1","1","1958","2","10","2","1"
"896766","2","2","1978","2","10","2","1"
"896766","2","2","1978","2","10","2","1"
"896770","1","1","1979","1","10","4","1"
"896770","1","1","1979","1","10","4","2"
"896770","2","2","1979","1","10","4","1"
"896770","2","2","1979","1","10","4","2"
"896770","3","2","2001","2","10","4","1"
"896770","3","2","2001","2","10","4","2"
"896770","4","2","2008","2","10","4","1"
"896770","4","2","2008","2","10","4","2"
"896774","1","2","1924","4","17","1","1"
"896775","1","2","1929","4","17","1","1"
"896779","1","2","1934","1","17","2","1"
"896779","1","2","1934","1","17","2","1"
"896779","2","1","1926","1","17","2","1"
"896779","2","1","1926","1","17","2","1"
"896784","1","2","1923","4","17","1","1"
"896788","1","1","1953","4","17","1","1"
"896825","1","2","1935","1","8","2","1"
"896825","1","2","1935","1","8","2","2"
"896825","2","1","1935","1","8","2","1"
"896825","2","1","1935","1","8","2","2"
"896827","1","1","1945","1","8","4","9"
"896827","1","1","1945","1","8","4","1"
"896827","1","1","1945","1","8","4","4"
"896827","2","2","1949","1","8","4","9"
"896827","2","2","1949","1","8","4","1"
"896827","2","2","1949","1","8","4","4"
"896827","3","2","1980","2","8","4","9"
"896827","3","2","1980","2","8","4","1"
"896827","3","2","1980","2","8","4","4"
"896827","4","2","1987","2","8","4","9"
"896827","4","2","1987","2","8","4","1"
"896827","4","2","1987","2","8","4","4"
"896834","1","1","1947","3","8","1","2"
"896835","1","1","1939","1","8","2","1"
"896835","1","1","1939","1","8","2","3"
"896835","2","2","1939","1","8","2","1"
"896835","2","2","1939","1","8","2","3"
"896841","1","1","1989","2","8","3","2"
"896841","1","1","1989","2","8","3","2"
"896841","2","1","1952","4","8","3","2"
"896841","2","1","1952","4","8","3","2"
"896841","3","1","2003","2","8","3","2"
"896841","3","1","2003","2","8","3","2"
"896844","1","1","1950","1","8","2","1"
"896844","1","1","1950","1","8","2","1"
"896844","2","2","1948","1","8","2","1"
"896844","2","2","1948","1","8","2","1"
"896848","1","2","1974","1","8","4","2"
"896848","1","2","1974","1","8","4","1"
"896848","2","1","1971","1","8","4","2"
"896848","2","1","1971","1","8","4","1"
"896848","3","1","1999","2","8","4","2"
"896848","3","1","1999","2","8","4","1"
"896848","4","2","2000","2","8","4","2"
"896848","4","2","2000","2","8","4","1"
"896858","1","1","1973","1","8","2","1"
"896858","2","2","1974","1","8","2","1"
"896874","1","2","1925","4","8","1","2"
"896878","1","2","1932","4","8","1","5"
"896879","1","1","1954","1","8","3","2"
"896879","1","1","1954","1","8","3","1"
"896879","1","1","1954","1","8","3","8"
"896879","2","2","1955","1","8","3","2"
"896879","2","2","1955","1","8","3","1"
"896879","2","2","1955","1","8","3","8"
"896879","3","1","1984","2","8","3","2"
"896879","3","1","1984","2","8","3","1"
"896879","3","1","1984","2","8","3","8"
"896881","1","2","1937","4","8","1","3"
"896900","1","1","1967","1","8","4","1"
"896900","1","1","1967","1","8","4","1"
"896900","1","1","1967","1","8","4","5"
"896900","2","2","1970","1","8","4","1"
"896900","2","2","1970","1","8","4","1"
"896900","2","2","1970","1","8","4","5"
"896900","3","2","1993","2","8","4","1"
"896900","3","2","1993","2","8","4","1"
"896900","3","2","1993","2","8","4","5"
"896900","4","2","1997","2","8","4","1"
"896900","4","2","1997","2","8","4","1"
"896900","4","2","1997","2","8","4","5"
"896903","1","2","1953","1","8","2","9"
"896903","1","2","1953","1","8","2","1"
"896903","2","1","1950","1","8","2","9"
"896903","2","1","1950","1","8","2","1"
"896908","1","2","1973","1","8","3","2"
"896908","1","2","1973","1","8","3","4"
"896908","2","1","1972","1","8","3","2"
"896908","2","1","1972","1","8","3","4"
"896908","3","2","2007","2","8","3","2"
"896908","3","2","2007","2","8","3","4"
"896923","1","1","1960","1","13","3","1"
"896923","1","1","1960","1","13","3","1"
"896923","2","2","1965","1","13","3","1"
"896923","2","2","1965","1","13","3","1"
"896923","3","1","2002","2","13","3","1"
"896923","3","1","2002","2","13","3","1"
"896924","1","2","1962","2","13","1","1"
"896925","1","1","1945","1","13","3","2"
"896925","1","1","1945","1","13","3","2"
"896925","2","2","1955","1","13","3","2"
"896925","2","2","1955","1","13","3","2"
"896925","3","1","1982","2","13","3","2"
"896925","3","1","1982","2","13","3","2"
"896926","1","1","1957","1","13","4","1"
"896926","1","1","1957","1","13","4","2"
"896926","1","1","1957","1","13","4","2"
"896926","2","2","1959","1","13","4","1"
"896926","2","2","1959","1","13","4","2"
"896926","2","2","1959","1","13","4","2"
"896926","3","1","1986","2","13","4","1"
"896926","3","1","1986","2","13","4","2"
"896926","3","1","1986","2","13","4","2"
"896926","4","1","1993","2","13","4","1"
"896926","4","1","1993","2","13","4","2"
"896926","4","1","1993","2","13","4","2"
"896932","1","2","1932","4","13","1","1"
"896933","1","1","1965","1","13","5","1"
"896933","1","1","1965","1","13","5","4"
"896933","2","2","1969","1","13","5","1"
"896933","2","2","1969","1","13","5","4"
"896933","3","2","1991","2","13","5","1"
"896933","3","2","1991","2","13","5","4"
"896933","4","2","1997","2","13","5","1"
"896933","4","2","1997","2","13","5","4"
"896933","5","2","1948","4","13","5","1"
"896933","5","2","1948","4","13","5","4"
"896934","1","1","1971","1","13","4","1"
"896934","1","1","1971","1","13","4","4"
"896934","2","2","1934","4","13","4","1"
"896934","2","2","1934","4","13","4","4"
"896934","3","2","1981","1","13","4","1"
"896934","3","2","1981","1","13","4","4"
"896934","4","2","2010","2","13","4","1"
"896934","4","2","2010","2","13","4","4"
"896936","1","2","1930","4","13","1","2"
"896937","1","2","1976","1","13","5","9"
"896937","1","2","1976","1","13","5","3"
"896937","1","2","1976","1","13","5","2"
"896937","1","2","1976","1","13","5","1"
"896937","2","1","1949","1","13","5","9"
"896937","2","1","1949","1","13","5","3"
"896937","2","1","1949","1","13","5","2"
"896937","2","1","1949","1","13","5","1"
"896937","3","2","1950","1","13","5","9"
"896937","3","2","1950","1","13","5","3"
"896937","3","2","1950","1","13","5","2"
"896937","3","2","1950","1","13","5","1"
"896937","4","2","1983","2","13","5","9"
"896937","4","2","1983","2","13","5","3"
"896937","4","2","1983","2","13","5","2"
"896937","4","2","1983","2","13","5","1"
"896937","5","1","1978","1","13","5","9"
"896937","5","1","1978","1","13","5","3"
"896937","5","1","1978","1","13","5","2"
"896937","5","1","1978","1","13","5","1"
"896943","1","1","1963","1","13","3","1"
"896943","1","1","1963","1","13","3","1"
"896943","2","2","1964","1","13","3","1"
"896943","2","2","1964","1","13","3","1"
"896943","3","2","1991","2","13","3","1"
"896943","3","2","1991","2","13","3","1"
"896983","1","1","1943","1","10","2","4"
"896983","2","2","1945","1","10","2","4"
"896989","1","2","1949","1","10","3","1"
"896989","1","2","1949","1","10","3","3"
"896989","2","1","1934","1","10","3","1"
"896989","2","1","1934","1","10","3","3"
"896989","3","2","1986","2","10","3","1"
"896989","3","2","1986","2","10","3","3"
"896990","1","1","1935","1","10","3","1"
"896990","1","1","1935","1","10","3","1"
"896990","1","1","1935","1","10","3","2"
"896990","2","2","1943","1","10","3","1"
"896990","2","2","1943","1","10","3","1"
"896990","2","2","1943","1","10","3","2"
"896990","3","1","1973","2","10","3","1"
"896990","3","1","1973","2","10","3","1"
"896990","3","1","1973","2","10","3","2"
"897000","1","1","1940","1","10","3","1"
"897000","1","1","1940","1","10","3","1"
"897000","1","1","1940","1","10","3","2"
"897000","2","2","1945","1","10","3","1"
"897000","2","2","1945","1","10","3","1"
"897000","2","2","1945","1","10","3","2"
"897000","3","2","1964","2","10","3","1"
"897000","3","2","1964","2","10","3","1"
"897000","3","2","1964","2","10","3","2"
"897010","1","2","1960","3","10","2","1"
"897010","2","1","1991","2","10","2","1"
"897011","1","1","1986","1","10","2","2"
"897011","2","2","1963","3","10","2","2"
"897019","1","1","1966","3","10","3","2"
"897019","1","1","1966","3","10","3","2"
"897019","2","2","1977","3","10","3","2"
"897019","2","2","1977","3","10","3","2"
"897019","3","1","1999","2","10","3","2"
"897019","3","1","1999","2","10","3","2"
"897025","1","2","1931","4","12","1","1"
"897026","1","2","1934","1","12","1","4"
"897029","1","1","1958","1","12","3","3"
"897029","2","2","1962","1","12","3","3"
"897029","3","2","1989","2","12","3","3"
"897031","1","1","1943","1","12","2","4"
"897031","1","1","1943","1","12","2","9"
"897031","2","2","1940","1","12","2","4"
"897031","2","2","1940","1","12","2","9"
"897032","1","2","1912","4","12","2","1"
"897032","1","2","1912","4","12","2","1"
"897032","2","2","1941","3","12","2","1"
"897032","2","2","1941","3","12","2","1"
"897033","1","1","1961","1","12","3","8"
"897033","2","2","1964","1","12","3","8"
"897033","3","2","1995","1","12","3","8"
"897037","1","1","1937","1","12","2","2"
"897037","2","2","1939","1","12","2","2"
"897038","1","1","1936","3","12","1","2"
"897042","1","1","1958","1","12","2","5"
"897042","2","2","1959","1","12","2","5"
"897051","1","1","1955","1","12","2","1"
"897051","1","1","1955","1","12","2","2"
"897051","2","2","1960","1","12","2","1"
"897051","2","2","1960","1","12","2","2"
"897052","1","1","1954","1","12","4","1"
"897052","1","1","1954","1","12","4","1"
"897052","1","1","1954","1","12","4","4"
"897052","2","2","1964","1","12","4","1"
"897052","2","2","1964","1","12","4","1"
"897052","2","2","1964","1","12","4","4"
"897052","3","2","1989","2","12","4","1"
"897052","3","2","1989","2","12","4","1"
"897052","3","2","1989","2","12","4","4"
"897052","4","1","1990","2","12","4","1"
"897052","4","1","1990","2","12","4","1"
"897052","4","1","1990","2","12","4","4"
"897057","1","2","1989","2","12","1","1"
"897063","1","1","1971","1","12","3","5"
"897063","2","2","1978","1","12","3","5"
"897063","3","1","2007","2","12","3","5"
"897070","1","1","1986","1","12","3","3"
"897070","2","2","1983","1","12","3","3"
"897070","3","1","2012","2","12","3","3"
"897076","1","2","1944","4","8","3","1"
"897076","1","2","1944","4","8","3","1"
"897076","1","2","1944","4","8","3","2"
"897076","2","2","1963","1","8","3","1"
"897076","2","2","1963","1","8","3","1"
"897076","2","2","1963","1","8","3","2"
"897076","3","1","1965","1","8","3","1"
"897076","3","1","1965","1","8","3","1"
"897076","3","1","1965","1","8","3","2"
"897086","1","1","1945","1","8","2","2"
"897086","2","2","1948","1","8","2","2"
"897090","1","1","1945","1","8","5","1"
"897090","1","1","1945","1","8","5","2"
"897090","2","2","1954","1","8","5","1"
"897090","2","2","1954","1","8","5","2"
"897090","3","1","1975","1","8","5","1"
"897090","3","1","1975","1","8","5","2"
"897090","4","2","1977","1","8","5","1"
"897090","4","2","1977","1","8","5","2"
"897090","5","2","2002","2","8","5","1"
"897090","5","2","2002","2","8","5","2"
"897094","1","1","1947","3","8","1","2"
"897096","1","2","1986","1","8","5","2"
"897096","1","2","1986","1","8","5","1"
"897096","1","2","1986","1","8","5","2"
"897096","2","1","1956","1","8","5","2"
"897096","2","1","1956","1","8","5","1"
"897096","2","1","1956","1","8","5","2"
"897096","3","2","1961","1","8","5","2"
"897096","3","2","1961","1","8","5","1"
"897096","3","2","1961","1","8","5","2"
"897096","4","1","1982","2","8","5","2"
"897096","4","1","1982","2","8","5","1"
"897096","4","1","1982","2","8","5","2"
"897096","5","1","2008","2","8","5","2"
"897096","5","1","2008","2","8","5","1"
"897096","5","1","2008","2","8","5","2"
"897098","1","1","1964","2","8","2","1"
"897098","2","1","1994","2","8","2","1"
"897101","1","2","1964","2","8","3","1"
"897101","1","2","1964","2","8","3","1"
"897101","2","2","1985","2","8","3","1"
"897101","2","2","1985","2","8","3","1"
"897101","3","1","1996","2","8","3","1"
"897101","3","1","1996","2","8","3","1"
"897102","1","2","1971","4","8","3","2"
"897102","2","2","1998","2","8","3","2"
"897102","3","2","2004","2","8","3","2"
"897105","1","1","1938","2","8","3","1"
"897105","2","2","1957","3","8","3","1"
"897105","3","2","1974","2","8","3","1"
"897112","1","1","1957","3","8","1","1"
"897118","1","2","1983","1","8","4","1"
"897118","1","2","1983","1","8","4","2"
"897118","2","1","1984","1","8","4","1"
"897118","2","1","1984","1","8","4","2"
"897118","3","1","2010","2","8","4","1"
"897118","3","1","2010","2","8","4","2"
"897118","4","2","2013","2","8","4","1"
"897118","4","2","2013","2","8","4","2"
"897120","1","1","1975","2","8","1","1"
"897125","1","2","1939","1","3","2","1"
"897125","1","2","1939","1","3","2","7"
"897125","2","1","1934","1","3","2","1"
"897125","2","1","1934","1","3","2","7"
"897133","1","1","1949","1","3","2","1"
"897133","1","1","1949","1","3","2","5"
"897133","2","2","1942","1","3","2","1"
"897133","2","2","1942","1","3","2","5"
"897138","1","1","1934","1","3","2","1"
"897138","1","1","1934","1","3","2","9"
"897138","2","2","1938","1","3","2","1"
"897138","2","2","1938","1","3","2","9"
"897149","1","1","1971","1","3","4","1"
"897149","1","1","1971","1","3","4","1"
"897149","1","1","1971","1","3","4","2"
"897149","2","2","1980","1","3","4","1"
"897149","2","2","1980","1","3","4","1"
"897149","2","2","1980","1","3","4","2"
"897149","3","1","2001","2","3","4","1"
"897149","3","1","2001","2","3","4","1"
"897149","3","1","2001","2","3","4","2"
"897149","4","2","2008","2","3","4","1"
"897149","4","2","2008","2","3","4","1"
"897149","4","2","2008","2","3","4","2"
"897154","1","1","1972","1","3","4","1"
"897154","1","1","1972","1","3","4","5"
"897154","2","2","1975","1","3","4","1"
"897154","2","2","1975","1","3","4","5"
"897154","3","1","2003","2","3","4","1"
"897154","3","1","2003","2","3","4","5"
"897154","4","2","2006","2","3","4","1"
"897154","4","2","2006","2","3","4","5"
"897155","1","1","1975","1","3","4","1"
"897155","1","1","1975","1","3","4","4"
"897155","2","2","1974","1","3","4","1"
"897155","2","2","1974","1","3","4","4"
"897155","3","1","2008","2","3","4","1"
"897155","3","1","2008","2","3","4","4"
"897155","4","1","2014","2","3","4","1"
"897155","4","1","2014","2","3","4","4"
"897160","1","2","1989","1","3","4","1"
"897160","1","2","1989","1","3","4","1"
"897160","1","2","1989","1","3","4","1"
"897160","2","2","1964","2","3","4","1"
"897160","2","2","1964","2","3","4","1"
"897160","2","2","1964","2","3","4","1"
"897160","3","1","1984","2","3","4","1"
"897160","3","1","1984","2","3","4","1"
"897160","3","1","1984","2","3","4","1"
"897160","4","2","2011","2","3","4","1"
"897160","4","2","2011","2","3","4","1"
"897160","4","2","2011","2","3","4","1"
"897163","1","1","1968","1","3","1","7"
"897165","1","2","1976","2","3","1","3"
"897166","1","2","1961","4","3","1","1"
"897174","1","1","1961","1","14","3","1"
"897174","2","2","1964","1","14","3","1"
"897174","3","2","1994","2","14","3","1"
"897178","1","2","1921","4","14","1","1"
"897181","1","2","1939","4","14","1","1"
"897188","1","2","1936","4","14","2","1"
"897188","1","2","1936","4","14","2","1"
"897188","2","1","1964","2","14","2","1"
"897188","2","1","1964","2","14","2","1"
"897192","1","2","1951","1","14","3","1"
"897192","1","2","1951","1","14","3","1"
"897192","2","1","1948","1","14","3","1"
"897192","2","1","1948","1","14","3","1"
"897192","3","2","1916","4","14","3","1"
"897192","3","2","1916","4","14","3","1"
"897193","1","2","1940","4","14","2","1"
"897193","1","2","1940","4","14","2","1"
"897193","2","1","1971","2","14","2","1"
"897193","2","1","1971","2","14","2","1"
"897227","1","2","1942","4","3","1","2"
"897233","1","2","1947","4","3","3","2"
"897233","1","2","1947","4","3","3","2"
"897233","1","2","1947","4","3","3","1"
"897233","2","1","1969","2","3","3","2"
"897233","2","1","1969","2","3","3","2"
"897233","2","1","1969","2","3","3","1"
"897233","3","1","1974","2","3","3","2"
"897233","3","1","1974","2","3","3","2"
"897233","3","1","1974","2","3","3","1"
"897234","1","1","1929","4","3","1","4"
"897242","1","2","1964","1","3","2","2"
"897242","1","2","1964","1","3","2","2"
"897242","2","1","1973","1","3","2","2"
"897242","2","1","1973","1","3","2","2"
"897243","1","1","1957","1","3","6","1"
"897243","1","1","1957","1","3","6","9"
"897243","1","1","1957","1","3","6","3"
"897243","2","2","1965","1","3","6","1"
"897243","2","2","1965","1","3","6","9"
"897243","2","2","1965","1","3","6","3"
"897243","3","1","1995","2","3","6","1"
"897243","3","1","1995","2","3","6","9"
"897243","3","1","1995","2","3","6","3"
"897243","4","2","1997","2","3","6","1"
"897243","4","2","1997","2","3","6","9"
"897243","4","2","1997","2","3","6","3"
"897243","5","1","2000","2","3","6","1"
"897243","5","1","2000","2","3","6","9"
"897243","5","1","2000","2","3","6","3"
"897243","6","1","2000","2","3","6","1"
"897243","6","1","2000","2","3","6","9"
"897243","6","1","2000","2","3","6","3"
"897251","1","2","1946","4","3","1","4"
